point,worker,worker_local_index,Mh,MH,MA,MHc,tanb,sinbma,mu212,alpha_mix,beta_mix,lam1,lam2,lam3,lam4,lam5,m11sq,m22sq,BFB_allowed,perturbative_allowed,unitarity_allowed,max_abs_unitarity_eigenvalue,scan_row,point_id,S,T,U,chi2_STU,STU_allowed,HB_allowed,HS_chi2,HS_allowed,combined_allowed,status,mapped_decay_count,unmapped_decay_count,error,lambda_source,lambda_max_diff,n_phases,n_raw_transitions,n_paths,path_index,PT_type,path_quality,phase_sequence,n_steps,step,transition_id,transition_key,subcritical,path_transition_T,Tc,gamma_Tc,vfalse_Tc,vtrue_Tc,delta_phi_Tc,vtrue_over_Tc,delta_phi_over_Tc,false_h1_Tc,false_h2_Tc,true_h1_Tc,true_h2_Tc,Tn,S3_over_Tn,nucleation_residual,alpha,beta_over_H,vfalse_Tn,vtrue_Tn,delta_phi_Tn,vtrue_over_Tn,delta_phi_over_Tn,false_h1_Tn,false_h2_Tn,true_h1_Tn,true_h2_Tn,wrapper_status
465110,1,215110,79.1880500941,125,397.825490132,413.450007536,2.9572567544,0.393612992921,2518.00540108,0.840157393949,1.244715953393945,0.481547801636,0.195329440188,5.76549441474,-2.89706592915,-2.47814240041,-4646.242721939353,-5664.124638644017,1,1,1,9.659906471171203,465110,465110,-0.0197052,0.0734869,0.000767194,5.242984178101185,True,True,172.43323653096243,,True,NUCLEATED,39,7,,CSV_VERIFIED,2.77555756156e-17,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,79.3629954069,79.3629954069,2.73440257174,8.01988589991e-06,217.010384226,217.010378741,2.73440264084,2.73440257174,3.18108462676e-06,-7.36201537929e-06,-86.4848178918,-199.032367056,47.345574837,139.915191877,-0.0848081226446,0.232284178111,150.738802131,3.99591232822e-06,241.945673826,241.945670059,5.11020670165,5.11020662209,1.95444268931e-08,-3.99586453101e-06,-79.6017608291,-228.475969756,OK
467362,1,217362,106.092457464,125,440.727542285,433.319905189,3.6855267329,0.0961383322407,3035.19736084,1.20955670654,1.3058437524946231,0.148229753598,0.25291101039,6.10150373096,-2.79730431385,-3.01128495685,2623.4967173777804,-6912.038101030506,1,1,1,10.008724890096751,467362,467362,-0.0174447,-0.0367829,-0.000338693,4.268478267674489,True,True,168.38614822838846,,True,NUCLEATED,40,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,80.665315547,80.665315547,2.76201656954,1.06212233222e-05,222.798948749,222.798938128,2.76201670121,2.76201656954,-2.99199050328e-06,-1.01910930566e-05,-62.0669088365,-213.979135411,43.3849173359,139.978483428,-0.0215165723423,0.355801462513,51.8485644655,1.44685297102e-05,243.357821987,243.357810234,5.60927245988,5.60927218899,-1.12305941852e-05,-9.12206699279e-06,-63.9514384711,-234.804691264,OK
470344,1,220344,89.8988941133,125,529.5942375,116.51654508,2.93136249834,0.441759972361,1024.42708388,0.784478330751,1.2420378323460324,1.40405525548,0.212092050828,0.597235391415,4.2413623551,-4.57924545492,-8455.150752960362,-6217.078802935288,1,1,1,22.817696466397358,470344,470344,0.0579581,0.0481392,0.000938223,3.421906155590337,True,True,179.216766771515,,True,NUCLEATED,42,8,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,78.7510398788,78.7510398788,2.80894302205,4.69181168644e-07,221.207184206,221.207183947,2.80894302534,2.80894302205,-2.69859463069e-07,3.83805731071e-07,80.4703648444,206.0513012,43.7278859149,139.897477247,-0.102522752531,0.326639831592,24.8681226754,1.82247772166e-05,243.375255243,243.37523875,5.56567623043,5.56567585325,-1.93965303766e-06,1.81212651514e-05,79.5061297369,230.02236891,OK
471591,1,221591,94.5158105155,125,553.830827173,107.075087834,3.19758817552,0.0165141534748,1662.01816317,1.25118183167,1.2676967358542157,0.793749943908,0.262035460081,0.398287998337,4.78605093381,-4.97214559911,-2673.7945809506364,-7274.537430691234,1,1,1,24.886826663272373,471591,471591,0.0643124,0.106946,0.00303656,6.633844340007289,True,True,175.2589861035135,,True,NUCLEATED,42,8,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,83.2719602828,83.2719602828,2.66890729433,1.30928021353e-05,222.2451415,222.245142212,2.66890728578,2.66890729433,1.21842331953e-05,-4.79227808008e-06,69.9772159021,210.94096846,46.9650805396,139.992170423,-0.0078295774745,0.269945657094,104.616790312,1.75240637027e-05,243.174932088,243.174914566,5.17778164742,5.17778127435,5.53940925299e-06,1.66255151434e-05,72.8136770994,232.017706271,OK
471589,1,221589,114.533918934,125,398.645544484,405.756938163,5.4024358934,0.337165829937,534.630866867,1.04386141756,1.3877662400191861,5.41898697881,0.254515780461,5.49241398531,-2.76574534896,-2.57669046329,-6931.252216556881,-7497.39154640543,1,1,1,19.804712308662687,471589,471589,-0.0186514,0.0325419,0.000346519,0.703529712886662,True,True,167.17381837364968,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,85.6478768863,85.6478768863,2.43590812362,2.5256921293e-05,208.630334681,208.630359078,2.43590783876,2.43590812362,1.90970831128e-06,-2.5184620056e-05,38.5662837936,205.034773401,60.7789096912,140.024126837,0.024126837346,0.090810281385,262.678884897,3.3553148197e-05,234.766534597,234.766566694,3.86263155739,3.86263208549,-1.55192546882e-05,-2.97483863067e-05,43.2327116536,230.751507925,OK
472587,1,222587,109.449827751,125,534.390920256,124.406896907,3.96860876172,0.211939196916,411.829231945,1.11039857374,1.3239573820061525,3.06249430597,0.260118403654,0.583989585319,4.23619645123,-4.69025538478,-7594.62131097274,-7531.711567587666,1,1,1,23.127148642128205,472587,472587,0.0550919,0.00335903,-0.000517534,7.366481424979865,True,True,175.13885507770505,,True,NUCLEATED,38,8,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,84.8297007384,84.8297007384,2.55939591714,1.97724118386e-05,217.112809454,217.112789722,2.55939614975,2.55939591714,3.79000891629e-06,1.94057749737e-05,55.108972213,210.002317156,54.3199364809,139.943886459,-0.0561135411171,0.151591905941,260.675951874,2.979460315e-06,240.315923671,240.315921129,4.42408329685,4.42408325005,2.13426288854e-06,2.07896745796e-06,59.4325450513,232.850844445,OK
474175,1,224175,93.9445696102,125,396.601627264,391.529904449,11.4583119638,0.275624288648,819.839421346,1.20450491608,1.4837440026527502,0.664138769481,0.244448970095,5.34366090976,-2.3106774374,-2.44278083718,-8481.286138167728,-7404.067868089246,1,1,1,9.76314857188889,474175,474175,-0.0170571,-0.0220382,-0.00024731,2.3866153735933158,True,True,165.74399991360445,,True,NUCLEATED,40,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.4725197432,82.4725197432,2.67497655853,1.25143092863e-05,220.612069442,220.612057036,2.67497670895,2.67497655853,3.11071563456e-06,1.21215256941e-05,26.2082266766,219.049798077,54.7517374502,140.706312606,0.706312606138,0.149315149568,122.891227358,9.26258303936e-06,240.688094306,240.688085523,4.39599007292,4.3959899125,-2.11922979787e-06,9.01689024136e-06,22.1722876398,239.664658224,OK
475985,1,225985,96.7950937608,125,414.401114921,405.947687421,3.68597607869,-0.0266969788364,832.762293043,1.33257471289,1.3058745617560585,1.60241687963,0.267012137289,5.48562853184,-2.55408977287,-2.78327739683,-4433.0437381057145,-7606.989992862574,1,1,1,11.45637695435122,475985,475985,-0.0169209,-0.03852,-0.000400649,4.5965689063401145,True,True,168.9511896948251,,True,NUCLEATED,40,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,85.0330635652,85.0330635652,2.55477557437,2.14427055499e-06,217.240395756,217.240393811,2.55477559725,2.55477557437,-1.39390392654e-06,-1.6293949971e-06,-58.7363168587,-209.149311809,57.4541559075,139.999237045,-0.000762954553579,0.122822908241,247.360422058,3.10532115479e-05,239.136101035,239.136132088,4.16220719386,4.16220773434,8.19287280183e-06,2.99529428052e-05,-62.8914580237,-230.717878211,OK
476198,1,226198,94.9707231284,125,532.552382038,109.548305698,6.29628203865,0.272508523777,933.971217827,1.13728875866,1.413288028587617,2.89089714734,0.242450378573,0.565586169477,4.3895706953,-4.58693827203,-7139.094132774223,-7281.358455423198,1,1,1,23.105542376173382,476198,476198,0.0613116,0.0888575,0.00242508,4.6633907142017845,True,True,169.23649480976766,,True,NUCLEATED,42,8,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,85.0341632145,85.0341632145,2.53723499858,1.95355277602e-05,215.751643475,215.751654983,2.53723486325,2.53723499858,-1.34324854477e-05,1.41846811584e-05,-39.1968173997,-212.161215042,55.769737649,140.0010775,0.00107750029653,0.1335922925,223.434669516,3.45299083231e-05,239.543672122,239.543638013,4.29522680615,4.29522619455,-2.41393655633e-07,-3.45290645385e-05,-38.960470621,-236.354083067,OK
478223,1,228223,46.2297600101,125,416.037473313,418.996524209,3.8359930104,-0.141922039072,390.079184177,1.45818613124,1.315783292304751,0.210644635602,0.270942571843,5.87758575902,-2.91544327353,-2.83378195757,-2546.0250150254733,-7821.957809860606,1,1,1,9.562571763824625,478223,478223,-0.0183606,0.0141089,0.000140751,0.2760962995430449,True,True,167.96135816030989,,True,NUCLEATED,38,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,80.8858011126,80.8858011126,2.75944909921,1.17184163619e-05,223.200259917,223.200251019,2.75944920921,2.75944909921,-9.54992192236e-06,-6.79119086085e-06,-53.9402097948,-216.584417247,43.0724544319,139.979974956,-0.020025043522,0.371865316598,156.575178697,1.22653146148e-05,243.438873797,243.438871667,5.65184587245,5.65184582301,1.11817623525e-05,-5.04044971125e-06,-59.9916425339,-235.931108804,OK
478577,1,228577,88.6996487418,125,403.363102169,404.056685646,8.2468881477,0.218016862514,945.160860947,1.23034559294,1.450127582964078,1.06958091057,0.245568205869,5.60258615207,-2.57638598311,-2.55787805056,-6639.477154246004,-7413.4612215660245,1,1,1,10.68958644077213,478577,478577,-0.0179055,0.00314989,3.28832e-05,0.5044554586373159,True,True,166.07967528545353,,True,NUCLEATED,38,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.235317719,82.235317719,2.67520906145,1.16313597159e-05,219.996678457,219.996667133,2.67520919915,2.67520906145,-9.03008275978e-07,1.15962539164e-05,33.4798083798,217.434222152,46.4915584143,139.999747335,-0.000252665250287,0.284854597963,148.242327451,1.56974426367e-05,242.687508717,242.687522734,5.2200338512,5.22003415268,5.28298251144e-06,-1.47817387717e-05,29.9689537642,240.82999958,OK
478600,1,228600,98.5333004822,125,415.734493286,416.144370691,2.33928200502,0.424575006375,3276.948413,0.72833319471,1.1668256261314984,0.570911772751,0.213603058746,5.70785966249,-2.71747247049,-2.70620376963,-2273.5828320330165,-5392.332437261335,1,1,1,9.891515775037348,478600,478600,-0.0180442,0.00193536,1.93625e-05,0.5444623002438501,True,True,180.1664552435605,,True,NUCLEATED,38,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,81.2431135373,81.2431135373,2.69246149377,4.16883312678e-05,218.743917495,218.743954833,2.69246103419,2.69246149377,3.29313061051e-05,2.55625906768e-05,-95.1025699142,-196.98833122,52.5171540503,139.996865244,-0.00313475580683,0.160144298329,242.782743506,1.9815652e-05,240.62344963,240.623466806,4.58180672547,4.58180705252,1.59249348379e-05,1.17922226317e-05,-96.2050739462,-220.554365767,OK
478684,1,228684,81.0238728239,125,541.433418765,118.735754361,2.23620609476,0.13057474507,1440.39395215,1.019336344,1.1502850098702926,0.578177024933,0.24774094508,0.581346044738,4.44211332432,-4.7803061215,-5825.664221122668,-6828.888167146316,1,1,1,23.806491057893446,478684,478684,0.0580581,0.0361761,0.000512518,4.019622128687515,True,True,183.62657347038046,,True,NUCLEATED,42,8,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,84.1189321571,84.1189321571,2.61128729752,4.59258571757e-06,219.658694438,219.658699023,2.61128724301,2.61128729752,-2.34856332021e-06,-3.94665604078e-06,101.380362232,194.863963307,52.5388932636,139.994709451,-0.00529054857299,0.174630986104,217.18028957,2.29198486595e-06,241.691229711,241.691227785,4.60023450625,4.60023446959,-3.32483812484e-07,2.26774097731e-06,100.173168469,219.954510838,OK
478903,1,228903,110.876999976,125,558.033559255,116.392113006,12.1450942288,0.121185827519,838.402032521,1.36715944368,1.4886438714057295,5.51520728441,0.256531546399,0.411628248327,4.86745173436,-4.97636904971,-39.01764322267081,-7702.508565401857,1,1,1,25.07563886618813,478903,478903,0.0604942,0.0512219,0.000983522,3.528896849048446,True,True,163.9803554486121,,True,NUCLEATED,42,8,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.792914669,82.792914669,2.58931162434,2.63055257729e-05,214.376630101,214.376656365,2.5893113071,2.58931162434,8.28330744277e-07,2.62924809473e-05,-18.6582369154,-213.563128204,56.0946698327,140.06272849,0.0627284896138,0.123979601264,279.703942246,1.85102962165e-05,237.623877252,237.623860269,4.23612221912,4.23612191636,5.8899617233e-06,-1.75482026693e-05,-20.2175130819,-236.762241933,OK
480071,1,230071,95.4738964177,125,402.667282285,401.680641655,6.40572872788,0.167558425614,642.796759588,1.24758343686,1.4159359939883136,3.92743361814,0.251673851571,5.47526958216,-2.58337971276,-2.60960756465,-7047.703232651824,-7536.833932133438,1,1,1,16.28911925179009,480071,480071,-0.0176818,-0.00444331,-4.83679e-05,0.8703370085744871,True,True,166.69522501655268,,True,NUCLEATED,38,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,85.9212042144,85.9212042144,2.46045909606,1.0541054198e-05,211.405601816,211.405608454,2.46045901881,2.46045909606,6.94862927178e-06,-7.92656135077e-06,35.7310886531,208.364147067,55.9415917355,139.929046441,-0.0709535588989,0.133899368768,173.700650141,2.78011610355e-05,238.282864415,238.282837218,4.25949382244,4.25949333628,-1.39720178116e-06,2.77660292823e-05,37.6445297053,235.290486117,OK
480532,1,230532,62.4698491532,125,410.870578399,426.294932389,2.11601534404,0.252784891497,3825.46779159,0.873761589636,1.1293191411114434,0.0577960269849,0.181659799639,6.08910488508,-3.05270497229,-2.62595048797,-2376.561556599032,-4952.639470760737,1,1,1,9.48657974553324,480532,480532,-0.0198118,0.075501,0.000744266,5.592816965470028,True,True,181.29869672078857,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,81.9064931332,81.9064931332,2.60337445666,1.70350438603e-05,213.233255399,213.233272058,2.60337425327,2.60337445666,1.298975323e-05,1.10208452646e-05,-130.176069157,-168.886388518,53.0962628219,139.99633144,-0.0036685604943,0.150653987539,244.680510673,1.04317995504e-05,239.630754824,239.630765037,4.51313787616,4.51313806851,6.50400089086e-06,8.15600479833e-06,-108.102985622,-213.861270821,OK
480762,1,230762,97.687335132,125,388.56880452,405.966574349,5.10598018937,0.497221165909,1836.58406445,0.857002475135,1.3773954907038501,1.24016179785,0.217194912742,5.54958628007,-2.79091064397,-2.33406803564,-4381.7811104642915,-6444.021485586323,1,1,1,10.634807395408487,480762,480762,-0.0198292,0.0799172,0.000865813,6.407856828453774,True,True,166.95874698435244,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.3624861742,82.3624861742,2.62820852465,1.07579020746e-05,216.465782008,216.465788275,2.62820844857,2.62820852465,7.06484506773e-06,-8.11297856614e-06,49.8900470445,210.638120924,56.121379811,139.954691354,-0.045308645708,0.123014115164,267.800624679,1.52986470737e-05,239.118124747,239.118109886,4.26073139242,4.26073112762,-5.86975060421e-07,1.52873824628e-05,47.836407879,234.284347884,OK
481528,1,231528,92.6043957495,125,420.191126916,424.027641211,2.79184720237,-0.0272950872515,2215.60310591,1.25414621433,1.2268477367069774,0.446647444806,0.263781777896,5.93546305646,-2.90929795422,-2.8022565975,-1355.7525394156755,-7050.723725564714,1,1,1,10.03146888934001,481528,481528,-0.0185191,0.0185851,0.000181753,0.28713725908674204,True,True,171.81531713977455,,True,NUCLEATED,38,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.5680840793,82.5680840793,2.67917820883,2.20517679676e-05,221.214589646,221.21461161,2.67917794281,2.67917820883,6.03412914512e-06,2.12101333319e-05,-79.1664729301,-206.56370503,51.661808002,139.992154899,-0.0078451005964,0.183178138737,206.020091748,1.93465121168e-05,241.43142556,241.431444868,4.67330577263,4.67330614637,5.40142612501e-06,1.85771937305e-05,-81.9067505379,-227.113226089,OK
486130,1,236130,36.950276813,125,418.102079134,428.875392503,3.64795768746,0.12158960493,836.572957086,1.18135164741,1.303242860660354,0.0872684046359,0.237004136022,6.34925284748,-3.13599290892,-2.83442791062,-7794.31193905101,-7241.885335274441,1,1,1,10.05155896972528,486130,486130,-0.0193278,0.0530756,0.000513597,2.362487005222475,True,True,169.0134097115062,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,3,1,1,0,1_STEP,CLEAN,0->2,1,1,0,0,0,133.373631157,133.373631157,2.05095401044,2.2231504432e-05,273.543187665,273.543183709,2.05095404011,2.05095401044,5.19191599527e-06,-2.16167480813e-05,273.101947691,15.5306691843,92.1539437493,139.999996986,-3.01436986661e-06,0.0505045451659,193.407453217,9.06756401841e-06,300.263640218,300.263635876,3.25828312932,3.2582830822,4.80767254822e-06,-7.68810782294e-06,299.731996358,17.8601230802,OK
486456,1,236456,92.8542659893,125,406.3118936,393.599652647,6.69934456105,0.327883022408,1277.26859177,1.08856017651,1.4226220218686485,1.19126098725,0.23528474331,5.30107679362,-2.2474139087,-2.58347935642,-6145.49097669099,-7083.502363208244,1,1,1,10.616724216343806,486456,486456,-0.0162347,-0.0554979,-0.000607086,7.777578495485215,True,True,166.29284146807353,,True,NUCLEATED,40,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,84.1323893179,84.1323893179,2.57216177963,2.0749914e-05,216.402100224,216.402116232,2.57216158936,2.57216177963,1.59705554474e-05,1.32476522339e-05,-40.5797053814,-212.563299967,56.5095292775,140.050604422,0.0506044222831,0.128927267397,289.690158595,2.0749914e-05,239.460526857,239.46054242,4.23752471341,4.23752498883,1.59705554474e-05,1.32476522339e-05,-37.1284225448,-236.564629989,OK
487885,1,237885,48.4097837755,125,419.08528555,415.315240743,4.5410787946,-0.0851583874183,492.597214048,1.43930547924,1.3540438270607524,0.119654016726,0.264881778689,5.79760194797,-2.75952844282,-2.86349193583,-2968.69815933672,-7779.946683796546,1,1,1,9.41516415727968,487885,487885,-0.0175769,-0.0177319,-0.000178051,1.9016065079413194,True,True,167.69593697620928,,True,NUCLEATED,38,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,81.9572090241,81.9572090241,2.72409230915,2.23680665103e-05,223.259024974,223.259002782,2.72409257993,2.72409230915,7.8069489231e-06,2.09614395479e-05,51.1314458606,217.325027267,44.0207966645,140.02973416,0.0297341603609,0.353543117906,190.380073943,3.22273998035e-06,243.495311187,243.495308502,5.53136993505,5.53136987405,2.31252751677e-06,2.24460897823e-06,51.8467484654,237.911498763,OK
492924,1,242924,70.9325369813,125,395.223732287,400.487355041,7.21248650379,0.147402678859,745.17056226,1.28508446,1.4330262095510993,0.436649060399,0.247246932553,5.5582145814,-2.62906661334,-2.49064626221,-7892.594704795167,-7487.028273573867,1,1,1,9.517960196216206,492924,492924,-0.018371,0.0236565,0.000256945,0.37398199160782997,True,True,166.42272393671888,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.493174019,82.493174019,2.6696558794,1.79326685846e-05,220.228404846,220.22838703,2.66965609536,2.6696558794,-5.57442418205e-06,-1.70442482265e-05,-44.1476581447,-215.758046388,53.0834353942,140.169185324,0.169185324133,0.170180818236,289.198333563,1.63664487352e-05,241.241728346,241.241726048,4.54457641173,4.54457636843,-1.63662424181e-05,8.21785423717e-08,-35.0784692631,-238.677758682,OK
493532,1,243532,96.1221641045,125,415.458445784,425.118806447,2.74225215492,0.418832394484,3604.47847433,0.788959089366,1.2211182084117986,0.355505771674,0.208573226957,5.95169191297,-2.93554543354,-2.66717741774,-697.931676720933,-5495.192066397434,1,1,1,9.816664806320993,493532,493532,-0.0191661,0.0470366,0.000461836,1.7454927562824207,True,True,174.2589240654028,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,79.7697079047,79.7697079047,2.76148219449,1.30424742131e-05,220.282640134,220.282628039,2.76148234612,2.76148219449,-9.15044941348e-06,-9.29383715865e-06,-84.6100516623,-203.385301097,47.1337472082,140.00070766,0.000707660022186,0.24072711176,155.068357959,2.45454973985e-06,242.226253882,242.226252419,5.13912574809,5.13912571705,-2.3562988889e-06,-6.8750997923e-07,-84.1303130229,-227.146755425,OK
493609,1,243609,117.443286251,125,400.460633102,412.713567024,5.84901553806,0.468470921959,653.224221342,0.913905358534,1.4014645942652595,6.19979596615,0.252224591999,5.65248814544,-2.91433436568,-2.58504063371,-6008.300003964341,-7434.960800183468,1,1,1,21.92521352268408,493609,493609,-0.0193163,0.0574358,0.0005982,2.872933704339742,True,True,166.87302866986013,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,83.792525617,83.792525617,2.48970262491,3.24512012181e-06,208.618467758,208.618470977,2.4897025865,2.48970262491,9.55830978977e-07,3.10115974187e-06,-35.3672684319,-205.598690204,56.3582029361,139.963820794,-0.0361792062202,0.11932973279,173.974716093,1.81832922362e-05,236.151183527,236.151165916,4.1901829942,4.19018268173,1.46617950116e-06,-1.8124084369e-05,-40.1864040442,-232.706756264,OK
